u,v,P_share,g,branch,x_mid,y_mid,z_mid,family,d_um,seed,filler,matrix,treat,engine_version,engine_variant,baseline_fp
501,1914,0.00016448970732005165,0.00011576361547736993,contact,277.99196718670123,202.11583537748345,241.47661744751807,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
527,1267,0.0001630834244307236,1.653509423014366e-05,gap,154.48868304821804,175.40947398266957,31.127369590128936,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
102,1408,0.00016256269540375134,2.6248842909067675e-05,gap,34.973386022733926,204.001621495457,34.891054020574856,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
843,1846,0.00016243519794162392,0.00023395375580786084,contact,171.37326406007975,81.25125290315472,153.24662386832557,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
218,1516,0.0001623910971957774,0.00087306058487393,contact,100.55058020971182,40.87846566594658,189.17571288861893,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
732,1415,0.0001619852203862965,0.00012871458385845202,contact,145.594916254059,261.4194252222694,128.4010415290957,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
380,1004,0.00016196367681325184,0.0005169154124363226,contact,204.86257201101398,7.93176318568563,103.96232637905744,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1335,1999,0.00016154003788407077,0.0002750629342355686,contact,98.26605206018922,171.546313100438,88.50486147217882,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
935,1612,0.00016138805169015156,0.00011727470392920911,contact,188.4154600254388,101.53401255880146,30.27609943227803,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
503,1758,0.00016138521898868713,0.0003135017191066269,contact,65.75328737137119,95.69334960692629,138.23115474070954,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1477,1977,0.00016115898731720011,0.0006430987608347427,contact,104.83153151955045,119.24046391753306,167.87821864134327,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
398,1094,0.00016112577159390834,4.549261340427333e-05,contact,82.45897422551371,209.05606261912754,28.014675776764633,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
640,1440,0.0001609963713465078,1.3579165257269505e-05,gap,104.41373930625116,122.40110585166363,28.351699733873524,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
427,1532,0.0001608042928425466,0.000325683156713282,contact,152.296177197696,237.03399357623306,60.26020401050272,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
318,1180,0.0001605586032365482,0.00032953012963061204,contact,154.78826045832463,217.37819573127848,216.82526781719926,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
190,442,0.00015978713448201685,0.0003489352529852804,contact,149.72341879324142,90.6056984756393,48.98706600133085,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
728,1896,0.00015913515083742255,1.8344492413091302e-05,gap,262.12844081532995,249.99137211105574,244.71629446426198,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
599,1281,0.00015909281834312097,0.00023694985677876057,contact,78.0310332622752,57.96654456970731,194.20320537994502,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
871,1771,0.0001588149986078679,0.0005742101698196749,contact,118.15166964512892,38.01199983551377,249.45764528846922,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1002,1780,0.0001588067077056213,0.00020036521527694643,contact,216.38936601579488,7.93176318568563,31.86932223074916,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
102,378,0.0001587700408048132,0.0004489075186753373,contact,58.083560988261866,177.52137621980614,62.09661544287174,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1058,1600,0.0001587218994548768,1.654286230578656e-05,gap,57.80776080751708,27.175957074073658,29.607182201865257,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1324,1856,0.00015833255655920274,0.00023158110951696163,contact,207.00252915213565,257.80363251808296,42.215372574376914,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
427,1079,0.00015708889555676562,1.3223505714329912e-05,gap,134.53161216661874,261.72817400168867,23.79528955705689,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1351,1901,0.0001566941057966041,0.0003386673979620807,contact,87.73313098832638,7.93176318568563,83.87005751000919,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1386,1505,0.00015634901483594838,0.0010709784765304405,contact,88.54656971806538,170.6748825260987,242.8442237361482,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
172,681,0.00015608077603384014,0.00034152685381846524,contact,84.90368742673536,21.805199951969946,146.54593000925627,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
102,1950,0.00015515184953848493,0.0002409993431240441,contact,52.306345060181144,174.57952523711054,66.63488026341355,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
231,1591,0.00015493431519773162,3.456723090583225e-05,gap,247.41195221176798,179.29121314382536,188.734994618535,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1077,1600,0.00015412839691887425,1.6065002097138696e-05,gap,27.424178265891403,55.60869771905607,28.373380665282113,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1046,1512,0.00015387210202000374,1.7358810044260237e-05,gap,167.474947571955,61.20098535240649,23.79528955705689,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
196,1856,0.00015358657218638168,0.00035784293235487227,contact,196.8036020689782,250.79036687248578,49.17531348713784,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
883,1973,0.0001531418439223394,0.00015846767216256302,contact,58.975558402964936,231.3653652818951,97.63953711668438,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
11,512,0.00015309094823844551,0.00022221425749287819,contact,103.2629972611899,29.86016464824699,125.46416917053006,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
338,813,0.0001525655234781227,0.0002790630295999233,contact,195.58819348267545,277.99196718670123,54.795103315707266,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1497,1896,0.000152437928533646,1.7572247139755818e-05,gap,235.72423334530015,238.21135688604923,247.1229598632156,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
527,990,0.00015239781285375655,1.5451555899421776e-05,gap,169.12704123261256,161.59998916620066,23.79528955705689,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
640,867,0.0001523137216308545,1.2846885548463091e-05,gap,113.53916212309873,126.77049272801128,30.409043171954643,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1386,1954,0.00015222784250913503,2.6055453312420774e-05,gap,85.58743690871881,155.94175538989936,252.48521332227165,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
362,1046,0.00015195267909074104,1.714220567984284e-05,gap,197.51066323189283,67.2230170361146,23.79528955705689,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
777,1595,0.00015170737519675268,2.682268806140736e-05,gap,128.698267526924,222.04956545012305,255.61829675168235,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
93,640,0.0001514917957716811,1.2777127179618175e-05,gap,76.4275030316225,141.67765895157646,26.977772946921498,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
200,527,0.00015087525413663575,0.0006979351049480692,contact,176.1923298914978,176.16310041676266,62.77651742065997,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
27,1282,0.000148930482057573,0.0007513461842738806,contact,106.9202226604632,28.649049321841545,35.22309888371579,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
133,1832,0.00014832956068463682,0.00022936731931206105,contact,61.656400402481296,107.6566154966522,125.77571143591013,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
652,1255,0.0001473627703367101,2.9129114179216793e-05,gap,39.65881592842815,65.35209191413412,202.613334635745,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1381,1547,0.00014734526743454435,0.00034783448492089873,contact,51.39788548968576,222.4144655892298,185.03019040178356,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
587,687,0.00014671063581297942,0.0001244600820925859,contact,67.01712863697375,47.89370355890383,199.3007183974077,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
740,871,0.00014638304265160337,2.500573010212545e-05,gap,82.49322395049055,30.674067982786454,260.27105167537337,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
838,1832,0.00014637957687572119,0.0003255534359426442,contact,58.2424944285642,99.87841455653381,116.14141852731903,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
907,1685,0.00014585048011227597,0.0004035678274651096,contact,170.95636778531906,173.282420565707,228.91946673639777,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
442,834,0.00014545371790314557,0.0003165357723335736,contact,142.35641968952632,91.29455452854219,49.418644861379576,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
77,853,0.00014542654396799731,0.0006353676481774708,contact,52.44071780298951,95.8332455486084,78.21344388796169,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
185,652,0.00014457682081902388,0.0005386808460324823,contact,56.53057165130197,71.58356246425019,148.40106275152655,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
777,1194,0.0001445166510586422,2.555103222416168e-05,gap,117.01286479512534,217.01683938870238,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
732,1545,0.00014433252785663072,0.00044647708958968796,contact,119.49587709279922,237.22256412730127,99.12698183226473,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
869,871,0.00014405941220031174,2.4615699779307414e-05,gap,96.52846409930163,60.73691356936794,253.8997295844265,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
623,731,0.0001438600117470642,1.7568923410935107e-05,gap,251.0629154815102,48.92241135221485,238.8885946629872,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
527,944,0.0001432184369239466,0.000979883637338468,contact,184.70989668502827,195.87924469039723,51.83584503372106,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
27,67,0.00014290574058776936,1.4718773758868625e-05,gap,109.85183163769133,66.82911862462299,23.79528955705689,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
136,218,0.00014285852615743367,0.0005766738103591133,contact,120.4859727985868,62.424516731964914,185.16977249345783,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
907,1729,0.00014268323479559595,0.00024978308458212256,contact,152.94510109792344,173.79311090575032,204.80854279386824,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
556,992,0.0001426303972084146,0.0003592323020811876,contact,74.9377903382495,73.36605580967023,190.36427356947982,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
429,1896,0.0001420557180403239,1.637543903812994e-05,gap,254.7897192967264,256.13575416119056,247.36347454856434,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1055,1563,0.00014198188097201236,0.0006803394924466519,contact,202.07205330044488,54.95464708907507,166.0895895374137,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
338,749,0.00014184366405419144,0.00020979933900794104,contact,199.00423379445465,274.27348599044575,42.33078811332201,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1563,1936,0.0001412541428544612,0.0006881056185906054,contact,206.5274609639564,54.71417708862545,183.76123288956407,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1639,1669,0.00014105556108576426,4.3903184569725446e-05,contact,108.01152564710813,195.44767134798326,21.238260632025995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
427,594,0.00014050815792753906,0.0006680319086860461,contact,138.7700069344995,262.12844081532995,55.41460769466414,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
256,614,0.00014031578140333924,0.00017838445740229206,contact,264.1372485084924,276.49303495733966,23.51083784407817,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
955,1896,0.00013975151780750038,1.6109895873921787e-05,gap,239.72675351284522,231.45422024083217,245.00905639783502,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1459,1795,0.00013957950800461778,0.0005426814293237966,contact,222.58538296035334,203.16665457624742,75.94971493244483,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
218,868,0.0001393498784140062,3.50796808915241e-05,gap,130.10849173748656,65.27359560834289,213.0500346935225,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
868,1623,0.00013909792451703153,0.0007893432711148001,contact,133.0854995446721,99.16792867935854,225.47945118154834,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1283,1930,0.00013884017093660883,0.00014256031387031992,contact,47.25843701718749,123.80585816426209,212.91313387951834,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1294,1547,0.00013870116782291865,0.0034883754529895566,contact,71.99831156492613,192.06212120590163,169.64426655479878,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
488,1296,0.00013805188961383156,0.00042020408256654624,contact,210.09808901021765,272.7133969729514,58.621581219901906,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
94,1914,0.00013745241799288204,0.00022615671275874027,contact,277.99196718670123,208.23275856810181,246.27592245243002,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
976,1671,0.0001373956183618339,0.0005855475812695113,contact,197.37111409304214,115.1957127654065,103.27936742703704,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
527,1246,0.00013696403338594733,0.0006285295875552063,contact,182.59166001227624,169.39855984860486,60.490605252142416,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
70,1046,0.00013670828614604984,1.5422433484992163e-05,gap,177.5943140104154,71.52826427534924,23.79528955705689,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1066,1505,0.00013666845703749582,0.0002760799296001585,contact,68.71092745812948,190.73539500838723,249.28162667377694,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1136,1896,0.00013625380520854388,1.570661533696916e-05,gap,246.54369907301933,235.1209339873032,248.5115431363405,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
518,1524,0.00013616819676543502,6.048466762281567e-05,contact,155.0836950474416,200.3509696255718,259.23395027192186,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
732,1397,0.00013602438652634833,0.0006896625175174455,contact,113.98474040044124,233.91368183176488,109.73107176400808,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
750,1458,0.0001355698860392748,0.000352080313442924,contact,164.48787317670258,178.0485413601209,181.6053985551321,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
792,1896,0.00013542159557231002,1.561077266699421e-05,gap,254.35303992750937,235.591542624343,247.20978068767897,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
219,1149,0.00013497597231047016,0.00047740074379038996,contact,233.88329223062104,106.6108146708535,143.938643296898,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
632,733,0.00013457664420287488,0.00016719179370474659,contact,163.5221359804915,173.16732764182493,105.22414927924626,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
376,1255,0.00013456458191811308,0.0002741256705186379,contact,55.30843241858466,68.41902994722,228.7591650327301,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1087,1338,0.00013442757864415807,1.351745153051528e-05,gap,244.2087198653159,103.52263253950176,46.258566366783775,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
46,640,0.00013429095992513468,1.1326452205090847e-05,gap,90.54471085387249,163.70446838584093,27.549321483449777,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1121,1725,0.00013406218563260069,0.00015175524523644695,contact,78.05618126926697,98.9438007828687,268.5833606449586,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
427,1942,0.00013363862031385158,6.160326223290167e-05,contact,168.7262927162903,242.53606910011734,38.64400125389071,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1025,1046,0.00013295203221157763,1.4998677940084964e-05,gap,185.37520387348582,72.87683753796529,23.79528955705689,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1628,1889,0.00013217180883389257,0.000327013876433042,contact,132.3179690967442,179.5044677020161,206.23565815832694,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
340,1874,0.0001318269515408806,0.00022521690736621388,contact,94.33724643009103,94.7922480967608,191.4242124199958,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
202,1824,0.00013088957687072065,2.3528863636510938e-05,gap,238.36361954674823,235.23190024271403,137.51469463243393,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
196,299,0.00013088175706698515,0.00010158704477165599,contact,196.2714951858896,242.56456083574398,49.79815338006291,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
213,1636,0.00013085740334502167,3.513305096518702e-05,contact,65.4480329895294,93.99528753809653,21.986043884930087,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
732,883,0.00013077609531329663,6.433323395254563e-05,gap,97.44063754021677,245.55589885089813,97.96190094897985,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
423,871,0.0001306506696590453,2.2318242019860125e-05,gap,99.13674339436932,23.79528955705689,260.27105167537337,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
893,1476,0.00013051297701856336,0.00017824294062455715,contact,159.85452327013746,188.7303854637625,204.5256114212611,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
921,1149,0.0001303714223367761,0.0006897512959910338,contact,235.15290748643554,99.48727960426433,169.32848075896777,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1789,1896,0.00012997686016413124,1.9783630362576936e-05,gap,250.4913150139144,228.59483153264782,242.6986695528392,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1085,1896,0.0001297769346968156,1.4959991997977808e-05,gap,243.28872115548475,248.76425876773163,250.96726407082156,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1117,1823,0.00012965956236809687,0.00017632225040503272,contact,191.8339696949105,121.14555486519144,60.37910276359319,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
871,1255,0.00012954069017461284,0.004650772394468315,contact,67.75419134473637,55.586738170397325,244.4075253040021,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
